age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,predclass
29.0,Private,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,United-States,<=50K
18.0,Private,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0,0,35.0,United-States,<=50K
37.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
31.0,Private,Assoc-voc,11.0,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40.0,United-States,<=50K
49.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,United-States,>50K
45.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
42.0,Private,Bachelors,13.0,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,60.0,United-States,<=50K
51.0,Private,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40.0,United-States,>50K
30.0,Private,HS-grad,9.0,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,40.0,Vietnam,<=50K
27.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30.0,United-States,<=50K
19.0,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,16.0,United-States,<=50K
18.0,Private,11th,7.0,Never-married,Sales,Own-child,White,Female,0,0,20.0,United-States,<=50K
29.0,State-gov,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42.0,United-States,<=50K
51.0,Local-gov,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50.0,United-States,>50K
22.0,State-gov,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0,0,12.0,United-States,<=50K
33.0,State-gov,10th,6.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40.0,United-States,<=50K
57.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
25.0,Private,HS-grad,9.0,Never-married,Craft-repair,Other-relative,White,Male,0,0,40.0,United-States,<=50K
52.0,Local-gov,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40.0,United-States,<=50K
46.0,Private,Bachelors,13.0,Separated,Tech-support,Unmarried,White,Female,0,0,40.0,United-States,<=50K
19.0,Private,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,35.0,Laos,<=50K
21.0,Private,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0,0,10.0,United-States,<=50K
44.0,Private,1st-4th,2.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40.0,El-Salvador,<=50K
46.0,Private,Bachelors,13.0,Widowed,Tech-support,Unmarried,White,Female,0,0,38.0,United-States,<=50K
18.0,Private,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,1602,40.0,United-States,<=50K
60.0,State-gov,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40.0,United-States,<=50K
32.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,United-States,<=50K
47.0,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40.0,Hungary,<=50K
34.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40.0,United-States,<=50K
20.0,Private,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
50.0,Private,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38.0,United-States,<=50K
59.0,Self-emp-not-inc,Masters,14.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
39.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,45.0,United-States,<=50K
35.0,Private,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0,0,45.0,United-States,<=50K
57.0,Self-emp-not-inc,11th,7.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,15.0,United-States,<=50K
40.0,Self-emp-not-inc,Assoc-acdm,12.0,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50.0,United-States,<=50K
59.0,Private,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Female,0,625,38.0,United-States,<=50K
43.0,Private,HS-grad,9.0,Separated,Other-service,Not-in-family,Black,Female,0,0,40.0,United-States,<=50K
28.0,State-gov,Some-college,10.0,Separated,Adm-clerical,Unmarried,White,Female,0,0,50.0,United-States,<=50K
19.0,Private,12th,8.0,Never-married,Other-service,Own-child,White,Female,0,0,15.0,United-States,<=50K
64.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
32.0,Federal-gov,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,>50K
37.0,Private,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0,0,12.0,United-States,<=50K
38.0,Private,10th,6.0,Separated,Adm-clerical,Unmarried,White,Male,0,3770,40.0,United-States,<=50K
32.0,Local-gov,Some-college,10.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,50.0,Germany,<=50K
28.0,Private,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
59.0,Private,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4.0,United-States,<=50K
61.0,Federal-gov,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40.0,United-States,<=50K
61.0,Private,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40.0,United-States,>50K
23.0,Private,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20.0,United-States,<=50K
39.0,Private,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
29.0,State-gov,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35.0,United-States,<=50K
33.0,Federal-gov,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,65.0,United-States,>50K
67.0,Private,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,>50K
27.0,Private,Assoc-acdm,12.0,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35.0,Philippines,<=50K
25.0,Private,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
22.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,55.0,United-States,<=50K
22.0,Private,10th,6.0,Married-civ-spouse,Sales,Wife,White,Female,0,0,40.0,United-States,<=50K
24.0,Private,HS-grad,9.0,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40.0,United-States,<=50K
35.0,Private,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,White,Female,0,0,65.0,United-States,<=50K
33.0,Private,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,<=50K
37.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Unmarried,White,Female,3887,0,40.0,Nicaragua,<=50K
58.0,Self-emp-not-inc,HS-grad,9.0,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,80.0,United-States,<=50K
36.0,Self-emp-not-inc,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
27.0,Private,Bachelors,13.0,Never-married,Craft-repair,Own-child,White,Male,0,0,40.0,United-States,<=50K
51.0,Private,10th,6.0,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40.0,United-States,<=50K
26.0,Private,Bachelors,13.0,Married-civ-spouse,Sales,Wife,White,Female,0,0,40.0,United-States,>50K
37.0,State-gov,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,12.0,Puerto-Rico,<=50K
40.0,State-gov,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40.0,Taiwan,>50K
19.0,Private,1st-4th,2.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,55.0,Mexico,<=50K
37.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45.0,United-States,<=50K
76.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8.0,United-States,<=50K
19.0,Private,Some-college,10.0,Never-married,Farming-fishing,Own-child,White,Male,0,0,50.0,United-States,<=50K
20.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,43.0,United-States,<=50K
44.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,Poland,<=50K
19.0,Private,11th,7.0,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60.0,United-States,<=50K
67.0,Private,11th,7.0,Widowed,Other-service,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
41.0,Private,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1902,40.0,United-States,>50K
47.0,Private,Some-college,10.0,Divorced,Sales,Unmarried,White,Female,0,0,45.0,United-States,>50K
20.0,Private,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0,0,15.0,United-States,<=50K
30.0,Private,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0,0,40.0,United-States,<=50K
54.0,Self-emp-not-inc,10th,6.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,65.0,United-States,<=50K
37.0,Self-emp-not-inc,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35.0,United-States,<=50K
20.0,Private,Some-college,10.0,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
42.0,Private,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0,0,42.0,United-States,<=50K
23.0,Self-emp-inc,Bachelors,13.0,Divorced,Sales,Not-in-family,White,Female,0,0,43.0,United-States,<=50K
23.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,40.0,United-States,<=50K
38.0,Private,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0,2205,40.0,United-States,<=50K
32.0,Federal-gov,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60.0,United-States,<=50K
32.0,Local-gov,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40.0,United-States,<=50K
46.0,Private,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,United-States,<=50K
22.0,Private,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,13.0,United-States,<=50K
22.0,Private,Bachelors,13.0,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20.0,United-States,<=50K
20.0,Private,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0,0,50.0,United-States,<=50K
32.0,Private,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
24.0,Private,11th,7.0,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,35.0,Jamaica,<=50K
60.0,Private,HS-grad,9.0,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
49.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,10th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70.0,United-States,<=50K
50.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
26.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0,1974,55.0,United-States,<=50K
40.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
22.0,Private,HS-grad,9.0,Separated,Other-service,Other-relative,White,Male,0,0,35.0,United-States,<=50K
23.0,Private,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0,0,25.0,United-States,<=50K
68.0,Self-emp-inc,HS-grad,9.0,Widowed,Other-service,Unmarried,White,Female,0,0,15.0,United-States,<=50K
34.0,Private,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
59.0,Private,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,56.0,United-States,<=50K
23.0,Private,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40.0,United-States,<=50K
40.0,Private,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35.0,United-States,<=50K
25.0,Private,10th,6.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0,1602,40.0,United-States,<=50K
52.0,Private,1st-4th,2.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56.0,Mexico,>50K
45.0,Private,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,84.0,United-States,>50K
34.0,Self-emp-inc,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70.0,United-States,<=50K
24.0,Private,Assoc-acdm,12.0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30.0,United-States,<=50K
40.0,Private,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,United-States,<=50K
28.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40.0,Philippines,<=50K
32.0,Private,Assoc-acdm,12.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,50.0,United-States,<=50K
51.0,Local-gov,HS-grad,9.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,Assoc-acdm,12.0,Never-married,Other-service,Own-child,White,Male,0,0,20.0,United-States,<=50K
36.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50.0,United-States,<=50K
42.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,<=50K
30.0,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50.0,United-States,>50K
41.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45.0,United-States,<=50K
51.0,Federal-gov,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50.0,United-States,>50K
61.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
47.0,State-gov,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
39.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,1887,40.0,United-States,>50K
54.0,Federal-gov,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35.0,United-States,<=50K
31.0,Local-gov,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,64.0,United-States,<=50K
63.0,Private,11th,7.0,Married-civ-spouse,Protective-serv,Husband,White,Male,4386,0,37.0,United-States,>50K
45.0,Self-emp-inc,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50.0,United-States,>50K
35.0,Private,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,2042,40.0,United-States,<=50K
25.0,Private,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,50.0,United-States,<=50K
39.0,Private,Assoc-acdm,12.0,Widowed,Adm-clerical,Unmarried,White,Female,0,0,45.0,United-States,<=50K
54.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0,2415,50.0,United-States,>50K
27.0,Private,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45.0,United-States,<=50K
47.0,Private,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40.0,United-States,<=50K
45.0,Private,11th,7.0,Divorced,Adm-clerical,Unmarried,White,Female,0,0,16.0,United-States,<=50K
50.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40.0,United-States,<=50K
53.0,Private,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60.0,United-States,>50K
51.0,Private,11th,7.0,Divorced,Other-service,Unmarried,Black,Female,0,0,30.0,United-States,<=50K
37.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45.0,United-States,>50K
57.0,Self-emp-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,Cuba,<=50K
28.0,Private,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0,0,35.0,United-States,<=50K
22.0,Private,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0,0,40.0,United-States,<=50K
35.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50.0,United-States,>50K
36.0,Local-gov,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40.0,United-States,>50K
26.0,Private,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0,0,20.0,United-States,<=50K
41.0,Private,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,40.0,United-States,>50K
74.0,Self-emp-not-inc,Prof-school,15.0,Divorced,Prof-specialty,Other-relative,White,Male,0,0,40.0,United-States,<=50K
35.0,Private,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0,0,50.0,United-States,<=50K
28.0,Private,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35.0,United-States,>50K
61.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
33.0,Private,5th-6th,3.0,Separated,Other-service,Unmarried,White,Female,0,0,40.0,Mexico,<=50K
56.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,8614,0,55.0,United-States,>50K
58.0,Private,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50.0,United-States,>50K
22.0,Private,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
28.0,Self-emp-not-inc,7th-8th,4.0,Never-married,Other-service,Other-relative,White,Female,0,0,99.0,Mexico,<=50K
47.0,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,United-States,>50K
53.0,Private,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
28.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50.0,United-States,<=50K
42.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,46.0,United-States,<=50K
30.0,Private,Some-college,10.0,Divorced,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,11th,7.0,Never-married,Other-service,Own-child,Black,Male,0,0,8.0,United-States,<=50K
19.0,State-gov,HS-grad,9.0,Never-married,Tech-support,Own-child,White,Female,0,0,40.0,United-States,<=50K
18.0,Private,11th,7.0,Never-married,Transport-moving,Own-child,White,Male,0,0,20.0,United-States,<=50K
30.0,Private,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45.0,United-States,<=50K
31.0,Private,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,4101,0,40.0,United-States,<=50K
24.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
18.0,Private,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0,0,37.0,United-States,<=50K
28.0,Private,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60.0,United-States,<=50K
46.0,Self-emp-not-inc,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50.0,United-States,<=50K
50.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60.0,United-States,>50K
41.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,>50K
47.0,Self-emp-not-inc,11th,7.0,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55.0,United-States,<=50K
32.0,Private,11th,7.0,Divorced,Sales,Not-in-family,White,Male,0,0,43.0,United-States,>50K
33.0,Private,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,<=50K
49.0,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40.0,United-States,>50K
40.0,Private,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,20.0,United-States,>50K
42.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,60.0,United-States,<=50K
35.0,Private,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0,0,45.0,United-States,<=50K
58.0,Self-emp-inc,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45.0,United-States,<=50K
34.0,Private,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50.0,United-States,<=50K
